pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
337,475479,"Phelps, David",1151,29.3,0.197,0.098,0.244,0.295,0.32,0.388,0.252,12,61,91.5,21.8,2359,93.2,91.23,32,151,186,-2,5.32,110,153,121,149,300,319,293
336,666374,"Brash, Matt",935,35.9,0.379,0.086,0.429,0.466,0.454,0.461,0.35,22,58,92.9,9,2233,96.9,96.32,29,145,191,-0.6,6.38,110,152,118,146,291,321,294
335,676760,"Marinaccio, Ron",757,44.3,0.115,0.077,0.152,0.192,0.277,0.32,0.163,6,52,87.5,19.4,2325,94.6,94.82,36,137,198,0.2,6.6,112,153,119,150,292,324,287
335,666721,"Castillo, Max",697,48.1,0.309,0.25,0.348,0.559,0.401,0.349,0.253,21,68,89.9,14.7,2193,93,93.47,30,152,183,0.5,6.71,112,158,121,150,289,324,297
334,607216,"Krehbiel, Joey",977,34.2,0.236,0.181,0.241,0.417,0.317,0.323,0.239,17,72,90.2,25.4,2176,94.4,94.1,23,154,180,-0.3,6.21,111,156,115,150,300,321,294
331,686610,"Waldichuk, Ken",586,56.5,0.311,0.297,0.365,0.608,0.425,0.377,0.284,23,74,93.2,21.7,2335,94.1,95.03,39,183,148,0.9,7,109,152,115,149,302,324,294
331,605194,"Cotton, Jharel",741,44.7,0.231,0.212,0.196,0.442,0.342,0.368,0.256,12,52,88.9,28.1,2263,92.7,91.13,37,178,153,-1.6,5.38,111,155,119,149,300,328,291
328,669145,"Zimmermann, Bruce",1130,29,0.435,0.323,0.418,0.758,0.513,0.492,0.39,27,62,92.4,20.4,2335,90.6,90.22,19,158,170,-0.4,6.08,107,156,115,149,308,320,293
328,605288,"Houser, Adrian",1848,17.7,0.233,0.133,0.324,0.367,0.293,0.279,0.208,14,60,85.3,14.5,2214,94.3,94.61,21,127,201,0.3,6.54,112,151,121,146,295,319,297
327,607237,"Garrett, Amir",804,40.7,0.196,0.043,0.281,0.239,0.32,0.34,0.209,9,46,90.7,12.8,2227,94.2,94.25,20,115,212,0,6.3,103,153,114,147,301,325,301
326,502043,"Gibson, Kyle",2739,11.9,0.231,0.123,0.241,0.354,0.295,0.377,0.286,15,65,91.1,16.9,2279,92,92.66,19,130,196,0.7,6.74,111,152,117,146,294,328,295
323,661383,"Ortega, Oliver",567,57,0.242,0.11,0.274,0.352,0.31,0.365,0.29,22,91,90.3,8.9,2294,95.9,95.11,22,180,143,-0.8,5.85,112,151,116,151,295,322,292
322,657265,"Strzelecki, Peter",605,53.2,0.224,0.121,0.286,0.345,0.297,0.324,0.238,13,58,90,18,2416,93.5,93.61,46,156,166,0.1,6.45,109,152,121,145,294,318,296
320,656427,"Flaherty, Jack",662,48.3,0.319,0.275,0.375,0.594,0.457,0.39,0.26,22,69,86,5.1,2279,93.3,94.5,29,146,174,1.2,6.88,111,150,111,149,298,319,298
318,598264,"Barnes, Matt",693,45.9,0.238,0.159,0.255,0.397,0.348,0.387,0.251,15,63,92.8,14,2249,95,95.72,34,144,174,0.7,6.86,112,156,119,150,291,328,296
316,672391,"Ort, Kaleb",529,59.7,0.321,0.167,0.386,0.487,0.377,0.333,0.255,25,78,93.6,20.7,2176,96.3,95.74,45,166,149,-0.6,6.13,108,157,120,150,289,328,293
315,598287,"Ramirez, Noé",837,37.6,0.197,0.18,0.25,0.377,0.337,0.351,0.196,12,61,88.9,27.3,2187,89.7,88.85,42,148,164,-0.9,6,109,152,123,148,302,321,295
314,669674,"Long, Sam",739,42.5,0.303,0.182,0.34,0.485,0.379,0.352,0.28,20,66,88.5,16.1,2205,94.7,94.27,33,156,158,-0.4,6.12,107,151,114,147,297,321,293
314,666142,"Ragans, Cole",706,44.5,0.388,0.313,0.404,0.701,0.501,0.406,0.306,26,67,91.9,18.3,2400,92.1,91.42,17,146,168,-0.7,6.08,110,152,116,146,297,320,293
312,607625,"Lugo, Seth",1079,28.9,0.171,0.092,0.24,0.263,0.248,0.258,0.181,13,76,91.4,11.8,2243,94.4,93.77,31,136,176,-0.6,6.01,112,155,119,149,299,327,301
312,668868,"Thompson, Zack",575,54.3,0.172,0.078,0.2,0.25,0.239,0.285,0.215,11,64,89.3,7,2002,94.8,95.64,24,155,157,0.8,6.78,112,154,121,150,295,319,297
309,595345,"Okert, Steven",968,31.9,0.263,0.175,0.302,0.439,0.344,0.336,0.275,15,57,87.9,4,2235,93.7,93.47,22,135,174,-0.2,6.35,105,153,120,149,300,321,295
308,622554,"Domínguez, Seranthony",823,37.4,0.161,0.107,0.258,0.268,0.281,0.273,0.164,9,56,86.3,17.1,2357,97.6,97.46,52,147,161,-0.1,6.23,112,150,120,146,296,326,294
307,642121,"Sulser, Cole",619,49.6,0.292,0.215,0.327,0.508,0.38,0.408,0.309,19,65,90.5,16.1,2235,91.9,92.19,40,161,146,0.3,6.77,108,154,120,150,299,318,293
307,628452,"Iglesias, Raisel",979,31.4,0.192,0.123,0.283,0.315,0.253,0.31,0.228,14,73,92.8,24.8,2319,95,94.69,45,155,152,-0.3,6.17,118,154,118,154,297,321,299
306,666214,"Wentz, Joey",555,55.1,0.209,0.134,0.241,0.343,0.296,0.334,0.215,14,67,91,20.8,2273,92.4,91.8,20,142,164,-0.6,6.18,108,155,116,146,300,329,292
306,664139,"Gibaut, Ian",694,44.1,0.196,0.098,0.391,0.294,0.296,0.261,0.157,10,51,87.3,20.1,2273,95.8,94.59,38,130,176,-1.2,6.89,108,149,120,145,292,319,291
305,600921,"Machado, Andres",997,30.6,0.322,0.299,0.343,0.621,0.406,0.398,0.308,28,87,92.9,17.8,2113,95.6,96.39,32,173,132,0.8,6.77,115,155,122,147,297,316,297
304,656794,"Newcomb, Sean",552,55.1,0.222,0.127,0.267,0.349,0.331,0.347,0.229,14,63,90.6,20.7,2350,94.3,85.36,28,124,180,-8.9,5.74,110,151,118,151,301,322,290
304,608678,"Leone, Dominic",826,36.8,0.342,0.288,0.396,0.63,0.441,0.313,0.237,25,73,89.8,19.4,2323,95.6,95.99,31,164,140,0.4,6.51,110,152,118,149,296,323,295
303,663485,"Sands, Cole",603,50.2,0.231,0.077,0.297,0.308,0.326,0.347,0.211,12,52,92.3,20.3,2222,91.6,90.23,28,140,163,-1.4,5.35,112,158,119,150,296,329,290
303,542888,"Armstrong, Shawn",1047,28.9,0.197,0.158,0.382,0.355,0.266,0.204,0.145,15,76,88.5,11.8,2302,95.3,95.84,65,180,123,0.5,6.63,111,156,114,151,299,322,297
302,592094,"Adam, Jason",942,32.1,0.211,0.088,0.297,0.298,0.279,0.21,0.138,12,57,86.2,31.4,2654,94.8,95.28,57,157,145,0.5,6.7,106,156,114,149,302,323,296
302,592789,"Syndergaard, Noah",2026,14.9,0.316,0.289,0.339,0.605,0.412,0.367,0.27,24,76,88.9,19.1,2136,94.1,94.75,32,159,141,0.6,6.71,115,151,113,156,293,323,296
298,670167,"Schreiber, John",1020,29.2,0.178,0.123,0.3,0.301,0.257,0.244,0.164,13,73,88.5,10.9,2237,94.5,95.07,53,160,138,0.6,6.6,114,158,119,150,288,326,295
297,656464,"Ginkel, Kevin",479,62,0.279,0.118,0.321,0.397,0.348,0.336,0.256,19,68,90.4,10.5,2352,96.4,97.05,20,131,166,0.6,6.85,109,152,120,148,299,321,295
295,593334,"Germán, Domingo",1081,27.3,0.319,0.25,0.313,0.569,0.4,0.35,0.279,23,72,92.6,26.9,2539,92.7,92.06,20,135,160,-0.6,6.07,113,159,118,151,287,327,293
292,621381,"Strahm, Matt",764,38.2,0.145,0.145,0.222,0.291,0.235,0.229,0.138,8,55,88.3,33.8,2298,94.2,93.99,36,123,169,-0.2,6.33,105,153,117,149,292,328,293
292,425794,"Wainwright, Adam",3133,9.3,0.281,0.07,0.341,0.351,0.363,0.364,0.268,16,57,87,9.8,2234,88,88.26,15,105,187,0.3,6.51,117,158,116,151,299,322,303
289,659262,"Espinoza, Anderson",375,77.1,0.196,0.232,0.189,0.429,0.374,0.371,0.218,11,56,89.2,6.4,1904,93.8,77.46,28,119,170,-16.3,6.12,108,152,122,155,297,319,290
288,605130,"Barlow, Scott",1198,24,0.304,0.25,0.283,0.554,0.407,0.418,0.304,17,56,90.4,18.7,2394,93.6,94.82,21,126,162,1.2,6.85,111,158,118,148,301,324,303
286,600917,"Leclerc, José",782,36.6,0.298,0.281,0.325,0.579,0.441,0.41,0.264,17,57,91.5,21,2639,96.5,94.8,37,129,157,-1.7,5.38,114,153,117,149,298,320,296
282,572193,"Tepera, Ryan",892,31.6,0.259,0.19,0.26,0.448,0.359,0.31,0.218,15,58,87,24,2224,92.6,92.55,16,122,160,0,6.4,115,153,110,153,294,320,293
281,660730,"Rodriguez, Elvin",534,52.6,0.354,0.446,0.319,0.8,0.524,0.475,0.311,23,65,95,21.2,2414,93.1,93.16,14,132,149,0.1,6.5,111,158,126,149,304,330,293
279,657508,"Baumann, Mike",580,48.1,0.375,0.141,0.393,0.516,0.41,0.375,0.29,24,64,91,15.9,2196,95.8,95.6,23,155,124,-0.2,6.49,107,153,115,150,300,317,293
279,643493,"Pruitt, Austin",809,34.5,0.29,0.362,0.26,0.652,0.419,0.361,0.261,20,69,88.8,16.7,2264,91.4,90.61,21,126,153,-0.8,5.72,114,154,118,150,301,322,295
277,663423,"Thornton, Trent",664,41.7,0.345,0.328,0.333,0.672,0.476,0.493,0.352,20,58,95.4,18.5,2431,93.8,93.58,18,113,164,-0.2,6.19,111,161,125,150,295,318,296
273,608648,"Duffey, Tyler",741,36.8,0.288,0.237,0.35,0.525,0.382,0.381,0.297,17,59,93.8,20.2,2276,92.3,92.39,31,134,139,0.1,6.34,112,159,117,149,299,328,293
273,605521,"Warren, Art",655,41.7,0.333,0.208,0.4,0.542,0.451,0.36,0.221,16,48,94.1,10.3,2250,93.5,93.72,20,98,175,0.2,6.4,113,151,119,146,291,319,290
268,643290,"Dunn, Justin",540,49.6,0.25,0.429,0.179,0.679,0.45,0.47,0.276,14,56,93.9,28,2228,92.1,79.86,13,98,170,-12.2,6.62,116,152,116,149,289,320,292
266,659275,"Lamet, Dinelson",583,45.6,0.352,0.222,0.37,0.574,0.467,0.452,0.319,19,54,90.6,8.9,2404,95.4,95.04,20,101,165,-0.4,5.98,112,153,120,149,302,326,299
262,606303,"Payamps, Joel",952,27.5,0.234,0.277,0.233,0.511,0.364,0.324,0.19,11,47,89.8,25.6,2422,94.8,94.31,37,129,133,-0.5,5.94,110,153,117,149,301,322,302
257,664161,"Swarmer, Matt",657,39.1,0.3,0.38,0.25,0.68,0.448,0.455,0.332,15,50,90.8,10.3,1989,90.5,90.55,12,97,160,0,6.24,110,152,115,158,300,326,299
256,605177,"Chafin, Andrew",899,28.5,0.241,0.167,0.275,0.407,0.337,0.313,0.229,13,54,88.7,15.8,2138,91.6,91.81,14,100,156,0.2,6.56,109,154,109,147,294,327,299
254,595881,"Beede, Tyler",1072,23.7,0.348,0.087,0.371,0.435,0.373,0.379,0.325,24,69,92.5,13.4,2081,95.8,96.09,13,128,126,0.3,6.51,107,150,115,150,297,320,296
252,543238,"Gose, Anthony",389,64.8,0.288,0.346,0.275,0.635,0.443,0.445,0.287,15,52,93.5,26,2246,97,95.06,28,128,124,-1.9,6.09,110,151,119,148,293,315,288
252,650893,"Cabrera, Génesis",736,34.2,0.25,0.234,0.235,0.484,0.378,0.388,0.259,16,64,88.7,23.8,2232,96.1,95.77,22,133,119,-0.3,6.18,113,154,116,148,295,320,299
251,456034,"Price, David",596,42.1,0.217,0.167,0.229,0.383,0.29,0.369,0.301,13,60,90.2,8.2,1888,92.1,91.62,26,124,127,-0.5,5.98,112,155,118,149,299,316,293
249,570666,"Cessa, Luis",1235,20.2,0.173,0.308,0.111,0.481,0.328,0.336,0.232,9,52,90.2,16.1,2297,93.3,92.32,12,113,136,-1,5.66,114,153,120,148,290,319,293
249,641627,"Gott, Trevor",761,32.7,0.17,0.234,0.2,0.404,0.285,0.249,0.162,8,47,89.4,21.2,2201,95.2,94.65,32,117,132,-0.5,6.11,110,152,123,147,295,318,296
248,622503,"Crismatt, Nabil",1062,23.4,0.244,0.178,0.323,0.422,0.345,0.284,0.201,11,45,89.9,17.8,2154,90.5,91.82,14,99,148,1.3,7.09,113,160,119,149,299,319,300
246,643410,"Leiter Jr., Mark",1086,22.7,0.348,0.304,0.324,0.652,0.471,0.49,0.369,16,46,96,18,1948,91.1,91.85,18,98,148,0.8,6.65,108,153,119,156,301,323,298
245,665795,"Cabrera, Edward",1215,20.2,0.182,0.394,0.095,0.576,0.376,0.408,0.235,6,33,90.6,30.7,2289,96,96.13,17,76,169,0.1,6.4,112,156,116,152,296,318,293
244,543272,"Hand, Brad",817,29.9,0.222,0.111,0.268,0.333,0.321,0.376,0.242,12,54,88.4,21.6,2349,92.6,91.25,17,98,146,-1.3,5.69,110,151,118,145,295,324,289
241,675627,"Grove, Michael",472,51.1,0.268,0.141,0.274,0.408,0.322,0.291,0.239,19,71,90.4,15.3,2182,94.4,94.78,13,141,100,0.4,6.52,113,157,114,150,298,317,296
240,543507,"May, Trevor",465,51.6,0.327,0.255,0.405,0.582,0.418,0.36,0.262,18,55,93.1,20.6,2293,96.1,97.22,30,111,129,1.1,7.05,111,155,115,148,297,328,302
239,642545,"Barría, Jaime",1123,21.3,0.27,0.286,0.277,0.556,0.364,0.318,0.238,17,63,92,26.7,2272,92,91.66,25,120,119,-0.3,6.06,112,153,120,154,296,323,293
238,527048,"Pérez, Martín",2979,8,0.194,0.129,0.185,0.323,0.289,0.342,0.239,6,31,87.1,12.1,2055,92.7,92.06,7,65,173,-0.6,5.9,110,153,116,147,302,323,296
237,677053,"Nardi, Andrew",374,63.4,0.381,0.357,0.5,0.738,0.524,0.413,0.259,16,42,86.8,21.7,2304,94.3,95.09,30,118,119,0.8,6.84,109,148,118,146,302,314,289
235,656686,"Martin, Corbin",429,54.8,0.286,0.163,0.342,0.449,0.366,0.36,0.269,14,49,91.7,14.6,2304,94,93.82,24,114,121,-0.2,6.36,110,153,120,149,306,322,299
232,519151,"Pressly, Ryan",711,32.6,0.292,0.229,0.306,0.521,0.391,0.386,0.283,14,48,90.8,13.8,2512,94.5,94.38,15,87,145,-0.1,6.3,116,156,114,149,295,327,295
230,669270,"Kuhnel, Joel",934,24.6,0.25,0.167,0.289,0.417,0.3,0.328,0.267,15,60,89.1,14,2231,96.2,94.93,36,126,104,-1.3,6.98,111,150,122,146,290,318,290
230,571670,"Floro, Dylan",863,26.7,0.148,0.167,0.182,0.315,0.205,0.199,0.161,8,54,87.2,25.6,2177,92.4,92.14,29,119,111,-0.3,6.31,109,153,120,151,298,317,293
228,605525,"Wendelken, J.B.",488,46.7,0.227,0.023,0.27,0.25,0.298,0.363,0.296,10,44,87.1,14.4,2442,95,94.74,21,99,129,-0.3,6.26,108,150,119,147,301,321,297
227,641401,"Brogdon, Connor",710,32,0.314,0.216,0.452,0.529,0.389,0.331,0.254,16,51,90.6,16.6,2294,95.1,96.12,38,115,112,1,7.01,110,151,119,145,296,326,290
226,642130,"Taylor, Blake",305,74.1,0.25,0.042,0.279,0.292,0.302,0.34,0.269,12,48,84.9,10,2347,92.6,93.26,17,105,121,0.7,6.66,115,153,118,147,292,322,294
223,642203,"Widener, Taylor",329,67.8,0.236,0.164,0.262,0.4,0.295,0.295,0.226,13,55,88.9,25.3,2206,94,94.34,19,123,99,0.3,6.64,107,150,122,148,298,321,292
222,666818,"Frías, Luis",356,62.4,0.349,0.14,0.395,0.488,0.445,0.459,0.342,15,43,92.6,14.4,2231,96.9,96.07,21,110,112,-0.8,6.26,111,150,124,147,299,322,294
222,628708,"Marte, Yunior",856,25.9,0.236,0.164,0.275,0.4,0.337,0.331,0.241,13,55,91.6,12.4,2412,97.8,97.63,15,95,127,-0.2,6.29,110,152,118,149,293,322,298
222,669461,"Liberatore, Matthew",650,34.2,0.364,0.309,0.405,0.673,0.465,0.416,0.302,20,55,90.3,20.2,2116,93.7,93.66,22,115,107,0,6.45,108,151,117,148,306,323,296
221,640444,"Crowe, Wil",1380,16,0.178,0,0.242,0.178,0.224,0.235,0.166,8,45,87.8,16.7,2478,95.1,95.33,22,97,124,0.2,6.43,109,153,120,150,301,323,302
220,668948,"McCarty, Kirk",574,38.3,0.289,0.356,0.267,0.644,0.42,0.38,0.249,13,45,90.2,23.7,2311,92.5,92.03,34,113,107,-0.5,6.08,105,152,121,148,296,317,292
219,545343,"Head, Louis",546,40.1,0.353,0.294,0.375,0.647,0.474,0.361,0.248,18,51,91.9,27.3,2173,93.6,92.77,15,105,114,-0.8,6.16,107,152,121,149,300,316,293
217,657612,"Hill, Tim",745,29.1,0.116,0.023,0.185,0.14,0.194,0.232,0.155,5,43,84.4,16.2,2211,91.5,91.83,27,106,111,0.3,6.85,115,153,118,151,291,315,298
217,622250,"Sborz, Josh",419,51.8,0.311,0.267,0.367,0.578,0.421,0.437,0.321,14,45,92.9,21.6,2337,97,96.14,34,108,109,-0.9,5.95,112,154,120,149,302,325,296
216,664126,"Fairbanks, Pete",352,61.4,0.118,0.078,0.238,0.196,0.165,0.146,0.101,6,51,87.8,14.5,2515,99,99.25,45,118,98,0.3,6.62,108,159,114,152,298,325,297
216,656557,"Houck, Tanner",918,23.5,0.246,0.105,0.289,0.351,0.334,0.392,0.275,14,57,91.5,14,2137,95.2,95.21,21,109,107,0,6.27,115,158,114,151,291,326,298
215,657240,"Merryweather, Julian",417,51.6,0.423,0.365,0.409,0.788,0.523,0.493,0.367,22,52,94.3,13.5,2286,97.3,97.6,18,123,92,0.3,6.61,108,161,120,149,297,320,293
215,669459,"Nelson, Kyle",593,36.3,0.135,0.027,0.156,0.162,0.24,0.289,0.197,5,37,86.5,16.3,2147,91.9,91.21,11,86,129,-0.7,5.94,110,152,119,147,299,320,297
213,663989,"Vespi, Nick",446,47.8,0.341,0.227,0.382,0.568,0.416,0.396,0.332,15,44,91.3,8,2267,88.5,87.73,28,100,113,-0.8,5.75,108,158,113,150,299,321,295
212,543339,"Hudson, Daniel",406,52.2,0.237,0.132,0.32,0.368,0.302,0.306,0.244,9,38,87,16.9,2408,97,96.7,32,108,104,-0.3,6.35,112,154,119,149,295,319,296
211,676194,"Tetreault, Jackson",365,57.8,0.26,0.14,0.244,0.4,0.335,0.402,0.307,13,50,96.1,13.3,2018,94.6,96.01,13,92,119,1.4,7.14,111,154,118,147,307,325,301
210,592804,"Thornburg, Tyler",362,58,0.213,0.106,0.237,0.319,0.305,0.279,0.171,10,47,91.9,22.6,2405,93.5,92.95,19,94,116,-0.6,6.31,109,151,114,147,300,329,290
210,570663,"Robles, Hansel",422,49.8,0.239,0.196,0.281,0.435,0.347,0.427,0.304,11,46,95.5,18.4,2306,96,95.83,27,94,116,-0.2,6.29,113,155,117,151,293,327,296
206,623485,"Goudeau, Ashton",375,54.9,0.283,0.109,0.3,0.391,0.351,0.362,0.296,13,46,92.2,21.7,2066,92.4,92.72,19,100,106,0.3,6.42,108,151,121,146,304,330,301
206,592390,"Hembree, Heath",396,52,0.34,0.298,0.351,0.638,0.465,0.453,0.339,16,47,92.7,24.2,2320,94.2,94.66,9,79,127,0.5,6.59,107,155,117,148,305,322,299
205,573186,"Stroman, Marcus",2181,9.4,0.22,0.195,0.259,0.415,0.299,0.314,0.244,9,41,88.5,27.9,2425,92.4,91.71,17,88,117,-0.7,5.78,111,152,119,158,298,321,295
205,434671,"Sánchez, Aníbal",1232,16.6,0.212,0.212,0.172,0.424,0.316,0.42,0.295,7,33,95.6,18.4,2065,89.9,89.91,10,74,131,0,6.26,111,154,122,148,299,315,299
202,663574,"Santillan, Tony",408,49.5,0.35,0.125,0.452,0.475,0.393,0.325,0.271,14,40,90.9,14.8,2206,96.2,95.55,21,101,101,-0.6,6.04,108,149,118,143,290,317,292
202,592741,"Shreve, Chasen",474,42.6,0.306,0.327,0.278,0.633,0.419,0.435,0.309,15,49,93.7,20.2,2339,90.6,90.35,22,105,97,-0.2,6.34,111,156,121,148,296,326,301
201,670090,"Mills, Wyatt",503,40,0.167,0.083,0.25,0.25,0.273,0.336,0.218,6,36,85.1,21.5,2012,91.8,92.48,34,96,105,0.7,6.8,114,157,122,148,298,324,295
201,681217,"Silseth, Chase",501,40.1,0.333,0.417,0.286,0.75,0.504,0.552,0.409,12,36,92.3,5.6,2349,95.4,94.54,16,78,123,-0.9,5.93,114,153,113,155,295,319,292
200,661527,"Martinez, Seth",592,33.8,0.214,0.167,0.28,0.381,0.332,0.335,0.206,9,42,94.3,27.3,2192,91.9,92.69,17,85,115,0.8,6.84,116,155,118,150,290,321,293
197,666204,"Jiménez, Dany",539,36.5,0.327,0.102,0.333,0.429,0.355,0.379,0.316,16,49,92.8,10.2,2213,93.9,93.12,8,79,118,-0.8,5.87,111,152,116,147,298,317,294
197,544727,"Familia, Jeurys",817,24.1,0.26,0.1,0.414,0.36,0.321,0.32,0.23,13,50,96,17.1,2297,95.4,94.62,26,92,105,-0.8,5.79,114,154,121,148,295,328,295
197,657756,"Seabold, Connor",370,53.2,0.425,0.15,0.5,0.575,0.458,0.415,0.352,17,40,88.5,25.4,2113,92.1,91.46,22,106,91,-0.6,6.03,109,157,114,148,291,328,295
197,592717,"Sanchez, Aaron",1006,19.6,0.303,0.121,0.323,0.424,0.336,0.287,0.243,10,33,90.2,18.4,2140,92.4,93.43,17,90,107,1,6.88,116,157,116,148,298,323,295
196,665665,"Sanmartin, Reiver",1031,19,0.324,0.147,0.407,0.471,0.42,0.339,0.201,11,34,87.7,15.9,2217,90.9,90.67,9,77,119,-0.2,6.3,112,151,120,146,292,318,293
196,686973,"Varland, Louie",411,47.7,0.231,0.282,0.259,0.513,0.347,0.34,0.235,9,39,89.3,22.4,2206,93.8,94.4,17,96,100,0.6,6.72,112,156,120,148,291,319,286
195,621112,"Blackburn, Paul",1762,11.1,0.2,0.22,0.194,0.42,0.272,0.283,0.218,10,50,88.2,24.4,2136,91.6,91.62,15,86,109,0,6.3,115,156,121,150,293,319,299
195,676050,"Naughton, Packy",562,34.7,0.333,0.179,0.48,0.513,0.387,0.34,0.278,13,39,89.6,22.1,2079,92.8,92.15,21,79,116,-0.6,5.85,112,155,117,149,301,324,299
191,503449,"Peralta, Wily",694,27.5,0.242,0,0.258,0.242,0.318,0.334,0.225,8,33,88.2,15.7,1944,95.4,94.46,7,71,120,-0.9,5.76,106,156,118,148,304,329,293
190,663978,"Paddack, Chris",367,51.8,0.244,0.073,0.323,0.317,0.259,0.282,0.232,10,41,92.4,14.7,2193,93,93.6,23,103,87,0.6,6.81,107,154,114,148,305,332,294
186,678394,"Bello, Brayan",997,18.7,0.378,0.135,0.5,0.514,0.439,0.392,0.289,14,37,92.1,15.3,2202,97,96.96,16,79,107,0,6.34,108,156,111,151,293,328,295
186,608716,"Steckenrider, Drew",286,65,0.333,0.194,0.379,0.528,0.408,0.452,0.36,12,36,89.5,19.6,2300,94.1,93.46,21,104,82,-0.6,6.04,109,152,118,146,299,321,295
186,664294,"Moreta, Dauri",613,30.3,0.19,0.143,0.2,0.333,0.28,0.288,0.187,8,42,89.8,28.8,2250,95.9,95.86,25,96,90,0,6.31,112,152,124,147,294,318,289
185,621107,"Eflin, Zach",1194,15.5,0.191,0.106,0.216,0.298,0.235,0.259,0.187,9,47,87.6,24.4,2176,93.1,93.61,25,107,78,0.5,6.68,111,150,130,139,292,328,299
180,663752,"Morris, Cody",404,44.6,0.371,0.314,0.385,0.686,0.491,0.426,0.301,13,35,90.3,23.7,2500,94.6,94.98,23,93,87,0.4,6.48,112,154,117,149,298,312,292
180,656803,"Norwood, James",370,48.6,0.355,0.226,0.391,0.581,0.442,0.402,0.293,11,31,94.7,26.4,2145,96.6,96.77,17,92,88,0.2,6.51,110,150,125,142,297,326,292
178,669358,"Baz, Shane",444,40.1,0.289,0.184,0.3,0.474,0.378,0.442,0.336,11,38,90.4,14.4,2429,96,96.23,12,73,105,0.2,6.55,110,159,111,149,298,326,299
178,656257,"Brigham, Jeff",419,42.5,0.212,0.242,0.208,0.455,0.316,0.316,0.229,7,33,92.5,23.5,2276,94.5,93.85,24,90,88,-0.6,6.11,110,152,116,149,297,313,290
177,663378,"Szapucki, Thomas",291,60.8,0.343,0.543,0.318,0.886,0.541,0.441,0.284,12,35,93.6,22.5,2148,95.2,95.35,16,89,88,0.1,6.32,113,152,116,149,299,325,301
176,607455,"Banda, Anthony",551,31.9,0.452,0.258,0.6,0.71,0.512,0.384,0.327,14,31,85.5,22.1,2126,95.2,94.87,20,86,90,-0.3,6.24,107,152,118,149,303,322,298
176,572070,"Richards, Garrett",708,24.9,0.405,0.27,0.406,0.676,0.494,0.494,0.352,15,37,95.9,8.1,2310,94.4,93.94,14,85,91,-0.5,6.02,114,155,118,151,299,321,296
176,669194,"Nelson, Ryne",253,69.6,0.111,0.2,0.094,0.311,0.217,0.244,0.165,5,45,92.2,25.3,2199,94.8,95.17,17,86,90,0.4,6.66,111,151,124,151,294,321,296
175,642028,"Rogers, Josh",419,41.8,0.175,0.2,0.147,0.375,0.301,0.317,0.199,7,40,90.4,26.1,2100,90.4,90,11,82,93,-0.4,6.21,112,156,127,143,301,325,296
175,623465,"Phillips, Evan",923,19,0.105,0.053,0.222,0.158,0.214,0.259,0.147,4,38,89.4,21.9,2316,96,96.49,19,58,117,0.5,6.51,112,156,120,149,297,317,293
174,650633,"King, Michael",776,22.4,0.222,0.156,0.333,0.378,0.295,0.301,0.2,10,45,92.1,10.1,2433,96.4,96.19,31,92,82,-0.2,6.25,113,156,116,149,293,326,291
173,606930,"Barnes, Jacob",361,47.9,0.256,0.256,0.25,0.512,0.37,0.313,0.23,11,43,88.4,3.8,2406,95.2,95.87,8,88,85,0.7,6.74,113,155,121,150,303,326,292
173,642152,"Trivino, Lou",955,18.1,0.34,0.34,0.407,0.681,0.481,0.456,0.315,16,47,95.4,18.9,1992,95.6,95.68,29,99,74,0.1,6.42,112,152,117,149,297,321,292
172,641755,"Kinley, Tyler",376,45.7,0.268,0.098,0.275,0.366,0.334,0.369,0.289,11,41,92.4,19.4,2245,95.4,94.4,9,83,89,-1,5.56,109,151,116,146,303,329,300
170,672715,"Patiño, Luis",388,43.8,0.364,0.242,0.37,0.606,0.464,0.375,0.282,12,33,88.7,12,2247,94.6,95.14,12,82,88,0.5,6.69,105,154,111,151,302,328,298
168,503285,"O'Day, Darren",385,43.6,0.189,0.108,0.333,0.297,0.239,0.187,0.132,7,37,86.3,19.5,2387,86,86.72,34,98,70,0.7,6.71,112,151,122,144,305,326,298
166,676886,"Beasley, Jeremy",271,61.3,0.244,0.146,0.3,0.39,0.31,0.274,0.196,10,41,91.7,21.4,2440,95.4,95.31,24,104,62,-0.1,6.34,110,154,129,148,289,318,297
165,547943,"Ryu, Hyun Jin",395,41.8,0.333,0.278,0.333,0.611,0.418,0.455,0.356,12,36,91.2,12.6,1959,89.3,89.55,8,62,103,0.2,6.62,104,156,118,149,300,316,297
163,665645,"Castro, Kervin",239,68.2,0.31,0.345,0.269,0.655,0.455,0.411,0.304,9,29,93,16.1,2369,92.7,75.93,15,74,89,-16.8,6.9,109,150,120,152,300,320,290
162,686613,"Brown, Hunter",309,52.4,0.167,0.067,0.238,0.233,0.246,0.303,0.234,5,30,93.6,14,2262,96.6,96.91,14,72,90,0.3,6.59,114,154,115,149,290,326,295
161,650204,"Ruiz, Norge",366,44,0.313,0.188,0.32,0.5,0.36,0.42,0.361,10,32,91.3,10.1,2250,93.1,93.3,9,69,92,0.2,6.27,107,151,118,148,300,321,296
